,creationTime,hour,nickname,productType,score,content,days
525,2024-10-28 15:02:43, 15,"""爱***花""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""距离买第一台电脑已经过去很多年了，收到电脑的第一瞬间还是很满意的，很有质感，第一次买酷睿Ultra处理器的电脑，很新奇，还能设置开盖自动开机功能，对于我这个门外汉来说还要慢慢摸索摸索，有需要的朋友可以趁着有国补这个机会下手，确实省了不少""","2,""afterDays"":16"
526,2024-11-10 09:52:42, 09,"""哒***O""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""电脑收到了，看起来不错，线下看过几次，线上政府补贴后的价格还是很合适的，灰色很好看，运行挺快的，开关机响应也快""","4,""afterDays"":0"
527,2024-10-18 12:10:36, 12,"""j***q""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""出乎意料的惊喜，不管是外形的轻薄，还是性能的优异，都超出了预期，特别是键盘的背景灯，希望能保持下去。""","2,""afterDays"":7"
528,2024-10-30 22:32:58, 22,"""J***槑""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""运行速度：非常流畅。\n预装了正版Office，非常便于办公。\n外形外观：简洁大气。\n到手还是非常惊喜的，使用一段时间后再来评价！""","1,""afterDays"":0"
529,2024-10-29 23:31:59, 23,"""8***r""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""酷睿Ultra电脑到手啦，买给老婆的，颜值真的很高，老婆很喜欢👍能效表现出色，用了几个小时电量还是很充足，真的很棒很省心""","2,""afterDays"":0"
530,2024-11-12 23:16:46, 23,"""j***7""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""酷睿Ultra5真的超级快，而且屏幕很舒服，散热也很好，声音很小，几乎听不见，完美的购物。双十一价格超棒，唯一美中不足的是没啥赠品。""","1,""afterDays"":0"
531,2024-11-10 22:34:16, 22,"""j***3""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""儿子正大学。这款笔记本是我看了很久最终才觉定购买的，货到手是非常有质感，没计简约而不简单，别的我也不太懂，只是相信京东自营相信联想的品质，儿子己用2个多月表示很顺手，上大学完全购用了。""","40,""afterDays"":0"
532,2024-11-11 20:22:34, 20,"""j***7""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""双十一活动力度很大，新电脑到货很快，京东快递很给力直接送货上门，14寸的电脑大小差不多，够日常用了，买了32g➕1T的，内存大运行快，而且不愧是轻薄本，很薄很轻，外出方便携带。""","1,""afterDays"":0"
533,2024-10-17 20:29:45, 20,"""龙***-""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""小新14酷睿Ultra早就心仪很久了 双十一活动下单，到手后激活使用，音质，系统各方面都很流畅，真实好评。""","1,""afterDays"":0"
534,2024-11-01 09:31:19, 09,"""j***5""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""还可以 等后面再看吧 包装也很严实\n屏幕效果：也还不错\n而且他还帮你分出来了一个d盘 我的天呐\n酷睿ultra""","2,""afterDays"":0"
535,2024-10-21 00:00:50, 00,"""添***东""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""酷睿Ultra 的笔记本非常好用 Oled 显示屏非常清晰\n单手开盖 酷睿 Ultra 系统流畅扬声器效果非常好 刷新率 120hz 网卡 ax211 WiFi 6e""","7,""afterDays"":0"
536,2024-11-11 20:44:52, 20,"""j***t""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""物流非常迅速，国补之后价格超级香，只后悔自己下手晚了，有些版本已经没有货了，最后选的酷睿Ultra的版本，感觉还是非常的满意，整个产品没得说，不管是颜值还是响应速度还是画面平整，我觉得没得挑，一掀开盖儿自动就亮了，然后是面部识别开机 屏幕和键盘的色泽什么的也很好""","1,""afterDays"":0"
537,2024-11-12 00:00:57, 00,"""j***g""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""比较了很久最终还是选择了这款酷睿Ultra的。到手的生产日期很新，新机外观完好，基本方面都没啥问题，手感舒适不滑腻，运行丝滑。值得入手。""","2,""afterDays"":0"
538,2024-10-15 21:12:53, 21,"""小***7""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""联想小新2024酷睿Ultra 5，用起来很丝滑，屏幕显示很不错，120hz显示很流畅，杜比音效身临其境。观看4k视频非常清晰。""","1,""afterDays"":0"
539,2024-10-21 12:31:11, 12,"""j***2""","""【AI元启】Pro16英寸 2.5K高刷""",5,"""我购买的小新 Pro16 太棒啦！搭载酷睿 Ultra 处理器，性能强劲，运行流畅，外观时尚，屏幕清晰，散热良好，无论是工作还是娱乐都能轻松应对，真是一款不可多得的好产品！""","11,""afterDays"":0"
540,2024-11-02 13:00:53, 13,"""悄***t""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""从上学开始一直到现在都买的联想电脑，小新是买的第二台，性价比很高，上一台18年买的用到现在。做了很多功课选的这款，酷睿UItra运行也很快，强烈推荐！""","2,""afterDays"":0"
541,2024-11-06 22:26:11, 22,"""j***b""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""ultra5新款14pro小新确实惊艳，屏幕清晰细腻看着舒服，笔记本做工工艺手感也很棒，程序以及网页打开非常丝滑，五千档位几乎没啥敌手非常值得入手，小美客服不错""","0,""afterDays"":0"
542,2024-11-12 10:18:07, 10,"""小***虾""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""电脑确实不错，特别是酷睿Ultra处理器很给力，GPU比上代提示太多了。电脑随便拍了2张图都很漂亮。质感也很好。""","10,""afterDays"":0"
543,2024-11-02 18:12:25, 18,"""V***a""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""已经是第二次买电脑啦，真的很不错啊，一直都是用联想这个牌子，过几年开机一样流畅，适合日常办公和学习，打游戏就不推荐了，日常推荐哦。""","48,""afterDays"":0"
544,2024-11-11 17:43:31, 17,"""j***8""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""酷睿Ultra到货一个星期了，用着非常棒，非常的流畅，画面清晰。日常看文献，修图非常够用，赶上双十一买的有补贴，超级棒&hellip;""","10,""afterDays"":0"
545,2024-10-21 23:04:30, 23,"""哈***狗""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""2020年10月买了小新14pro，用了4年，到现在还在用，非常流畅，这次乘着11.11活动，给家里人再再一台，非常好看的简洁大方！性价比超高！推荐大家，性价比比其他品牌都要高，质量也可靠！""","1,""afterDays"":0"
546,2024-11-10 18:05:45, 18,"""大***n""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""买给学生用的商务本！赶上双十一政府补贴，这个价格很香啦，选联想不会碰大壁。随便选的酷睿Ultra，感觉上手都还不错\n运行速度：好\n屏幕效果：好\n散热性能：好\n外形外观：好""","1,""afterDays"":0"
547,2024-11-01 17:39:29, 17,"""j***v""","""【AI元启】Pro16英寸 2.5K高刷""",5,"""电脑性能完美，外观也很好看，给人特别精致高端的感觉，办公游戏都特别厉害，颜色也很漂亮，快递速度很快，京东的服务就是好，很不错的一次购物体验""","54,""afterDays"":0"
548,2024-10-20 12:13:09, 12,"""u***d""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""质量杠杠的，设计美观大方，商家服务赞，穿上体验很棒，物流服务好，性价比高，爱了爱了！购物体验很棒，商品物美价廉，质量优秀。物流迅速，商家服务贴心，售后无忧。""","6,""afterDays"":0"
549,2024-10-29 12:11:18, 12,"""q***v""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""真喜欢我的新电脑啊，灰色的外壳低调奢华有内涵，OLED屏幕果然很灿烂，超满意，终于可以淘汰旧电脑了！""","1,""afterDays"":1"
550,2024-10-15 22:00:47, 22,"""j***d""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""这几年家里买过三次小新系列的笔记本电脑，这次买的是小新 Pro14，酷睿Ultra9处理器的，整体做工和体验都很不错，颜色也喜欢，接口丰富，重量轻薄，物流超快，十分满意。""","1,""afterDays"":0"
551,2024-11-01 00:12:22, 00,"""j***m""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""联想电脑知名度越来越高了 小新刷新率高 面板质量好 很喜欢他这个面容解锁 用起来特别方便 然后就是物流很快 客服人也很好 就很喜欢""","4,""afterDays"":0"
552,2024-10-27 21:41:44, 21,"""风***茶""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""家里的电脑四五年了，有点老旧了，趁着国庆节活动，还有政府的补贴活动，赶快入手了一台，外观很漂亮，配置也不错，性能完全可以满足日常需求。""","31,""afterDays"":0"
553,2024-10-27 15:01:16, 15,"""j***K""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""CPU&ldquo;酷睿UItra&rdquo;开机很快，客服服务很好，因为微软服务器原因，新机第一次激活费了一点时间，整体外观感觉还不错，要是颜色有多重选择更好，满意的一次购物。""","1,""afterDays"":0"
554,2024-11-11 21:01:35, 21,"""简***你""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""然后简直太棒了，这手感全部都是金属的，主要是这个处理器。处理器是旗舰处理器:   酷睿Ultra，酷睿Ultra，很流畅，卖家的服务态度也好。14寸很轻便。联想大牌子了，一直在用联想的品牌。是很不错，推荐大家现在下单非常优惠。""","0,""afterDays"":0"
555,2024-10-14 17:05:36, 17,"""S***n""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""散热性能：好，不感觉热。\n外形外观：大小适中，颜值很高。\n运行速度：开关机很快。\n其他特色：开箱检查，外观完好，机器缝隙均匀，各键盘按键手感一致。总之，到目前为止，一切正常。""","20,""afterDays"":0"
556,2024-11-11 17:13:53, 17,"""h***g""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""酷睿Ultra外观精美，灰色显得特别高级，键盘背光也特别帅，14寸大小合适携带便捷，非常心仪的一款笔记本电脑。必须好评！""","27,""afterDays"":0"
557,2024-11-03 23:11:05, 23,"""鸿***飞""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""外观设计漂亮，尺寸大小合适，酷睿Ultra性能强劲，包装仔细完整，宝贝手感不错，感觉很好，发货速度快，服务态度一流""","1,""afterDays"":0"
558,2024-11-06 21:21:00, 21,"""无***心""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""加政府补贴优惠不少，内存大，硬盘也大，有人脸识别开开盖开机使用，很方便，OLED屏幕色彩鲜艳分辨率很高""","18,""afterDays"":0"
559,2024-11-10 22:05:02, 22,"""j***0""","""【AI元启】Pro14英寸 OLED高刷""",5,"""不得不说，颜值岗岗得，处理器是酷睿Ultra，AI元启，体验一下aihhh真不错，贼流畅，爱了爱了。""","5,""afterDays"":0"
560,2024-11-03 12:00:17, 12,"""风***人""","""【AI元启】Pro16英寸 2.5K高刷""",5,"""买来给孩子上大学用的，比较了很久最后还是选择联想小新，虽然家里已经有几台笔记本了，但是到手后还是很惊艳，做工精细程度真的很棒，大屏幕但是却非常的轻薄，键盘敲击非常舒适，续航能力也令人满意，最重要的是买的时候领了政府补贴，便宜了一千五，真的是令人意想不到，总体来说还是不错的，推荐购买。""","55,""afterDays"":0"
561,2024-11-05 20:12:51, 20,"""老***大""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""特地选了联想小新酷睿Ultra版本的，实物灰色很漂亮，14寸小巧轻薄，方便携带，做工也挺精致，键盘也很漂亮""","3,""afterDays"":0"
562,2024-10-27 10:29:20, 10,"""l***4""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""朋友买的，质量还不错\njd买电脑之类的，这个价格很划算，很贴心，很满意。\n电脑质量很好，用起来顺手多了。卖家的服务态度也很好哦~回答很及时，也很有耐心。发货速度很快，物流也很给力。整体来说是一次愉快的购物经历！""","35,""afterDays"":0"
563,2024-10-18 20:16:38, 20,"""j***c""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""刚收到小新特别喜欢~酷睿Ultra处理器确实处理工作十分流畅~平时喜欢剪辑视频和PS修图也是毫无压力，希望后面深度体验后能够越来越喜欢""","2,""afterDays"":0"
564,2024-11-10 19:44:14, 19,"""o***i""","""【AI元启】Pro14英寸 OLED高刷""",5,"""酷睿Ultra9，笔记本轻薄，颜色非常漂亮，运行速度非常快，女儿很喜欢，政府补贴价格实惠，非常满意的一次购物。""","19,""afterDays"":0"
565,2024-11-10 19:43:47, 19,"""2***l""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""挺精致的，屏幕宽高比是我喜欢的，速度挺快的，酷睿Ultra还是很不错的！预装了office对办公太友好了，满意！！！""","3,""afterDays"":0"
566,2024-11-12 14:47:27, 14,"""j***t""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""很喜欢联想的电脑，这款小新Pro14酷睿Ultra电脑是朋友推荐购买的，加上补贴后价格真实惠，手感很好，摸着很舒服，是很高级的那种感觉，办公心情都能变好！""","1,""afterDays"":0"
567,2024-11-10 21:33:38, 21,"""j***-""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""今天中午下单，下午就收到了，送货速度很神速，这款小新14pro 搭配 酷睿Ultra 处理器，非常流畅，我很喜欢。""","0,""afterDays"":0"
568,2024-11-12 18:42:11, 18,"""j***n""","""【AI元启】Pro16英寸 2.5K高刷""",5,"""今天终于收到货了，等了好几天了，电脑销量还挺好的等了很久才收到了货，小新酷睿Ultra电脑挺好的，运动员运行速度也挺快的，键盘很好看有光采，很满意""","2,""afterDays"":0"
569,2024-11-10 11:32:27, 11,"""u***i""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""这款小新&lsquo;酷睿Ultra&rsquo;版，外观很简洁大方，运行很流畅，同时也很轻，携带方便，性价比高，值得购买。""","8,""afterDays"":0"
